,Symbol,Date,Diluted EPS,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Diluted Average Shares,Investing Cash Flow,Normalized Income,Tax Effect of Unusual Items,Pretax Income
1053,LAMR,12/31/2019,0.0037,5941155.0,4760849.0,1180306.0,1180306.0,-1724212.0,4160424.0,26188.0,-264357.0,630865.0,1753644.0,100321.0,-362034.0,366825.0,1955.0,367889.0
1054,LAND,12/31/2019,0.0,816787.0,537817.0,278970.0,276616.0,271789.0,758545.0,13688.0,240238.0,21370.0,40692.0,19603.0,-262650.0,1973.0,-85.86,1762.0
1055,LATN,12/31/2018,,205.008,184.726,20.282,20.282,20.282,195.282,,,,,,,,,
1056,LAUR,12/31/2019,0.0042,6515628.0,3711477.0,2804151.0,2816963.0,-7045.0,4196102.0,526550.0,-1673977.0,339769.0,3250326.0,222500.0,1116760.0,77774.0,-23299.0,94398.0
1057,LINC,12/31/2019,0.0,194763.0,151615.0,43148.0,43148.0,28612.0,77176.0,38644.0,-3480.0,988.0,273342.0,24554.0,-4810.0,1514.0,66.339,2283.0
1058,LIND,12/31/2019,0.0,548658.0,425408.0,123250.0,123250.0,94749.0,341318.0,109258.0,24609.0,62583.0,343091.0,49427.0,-100085.0,16269.0,9.87,20938.0
1059,LMRK,12/31/2019,0.0,855605.0,486281.0,369324.0,369123.0,345157.0,819128.0,13065.0,26460.0,31663.0,59340.0,25343.0,-52906.0,16729.0,716.1,25389.0
1060,LOCO,12/31/2019,0.0,624752.0,379186.0,245566.0,245566.0,-64996.0,342566.0,8070.0,-24365.0,36135.0,442330.0,37442.0,-10669.0,25027.0,-49.28,34582.0
1061,LOPE,12/31/2019,0.0054,1690289.0,246856.0,1443433.0,1443433.0,1080610.0,1584351.0,122572.0,40090.0,306344.0,778643.0,48266.0,-405875.0,258833.0,77.096,317502.0
1062,LOVE,1/31/2020,-0.0011,125664.0,35509.0,90155.0,90155.0,88659.0,90155.0,48539.0,21312.0,-11194.0,233377.0,14260.0,-10650.0,-15205.0,0.0,-15162.0
1063,MANT,12/31/2019,0.0028,2107914.0,617272.0,1490642.0,1490642.0,102605.0,1527142.0,8854.0,-2949.0,221406.0,2222559.0,40244.0,-214897.0,113890.0,0.0,136098.0
1064,MCRI,12/31/2019,0.0017,610878.0,269677.0,341201.0,341201.0,314552.0,536616.0,60539.0,101750.0,63246.0,249166.0,18684.0,-134919.0,31816.0,0.0,39576.0
1065,MDRR,12/31/2019,0.0,83239.0,62386.0,20853.0,18199.0,13741.0,77742.0,2072.0,32076.0,805.689,8269.0,3683.0,-34930.0,-2032.0,0.0,-3804.0
1066,MIK,1/31/2020,0.0018,3838095.0,5284559.0,-1446464.0,-1446464.0,-1607171.0,1222896.0,409964.0,-150553.0,493175.0,5072037.0,153202.0,-178545.0,310377.0,-11866.0,358371.0
1067,MMYT,3/31/2020,-0.0043,1083211.0,220919.0,862292.0,858237.0,136247.0,859268.0,129881.0,-10988.0,-112733.0,511529.0,105191.0,73833.0,-161054.0,-18.5805,-447546.0
1068,MNRO,3/31/2020,0.0017,2049457.0,1315017.0,734440.0,734407.0,32783.0,1333064.0,345476.0,376744.0,121329.0,1256524.0,33953.0,-158811.0,58024.0,0.0,74274.0
1069,MOHO,12/31/2019,0.0,178460.0,93770.0,84690.0,84125.0,82813.0,118641.0,51099.0,54337.0,-14189.0,329480.0,28911.0,-813.007,2645.0,-44.9148,2185.0
1070,NATH,3/31/2020,0.0032,105282.0,171683.0,-66401.0,-66401.0,-67765.0,79739.0,77117.0,-9808.0,12349.0,103325.0,4216.0,-870.0,13435.0,0.0,18014.0
1071,NCMI,12/31/2019,0.0,1130000.0,1251200.0,-121200.0,-379500.0,-1023200.0,547100.0,55900.0,-130700.0,143600.0,444800.0,77783.0,1600.0,40999.0,-700.7064,99100.0
1072,NDLS,12/31/2019,0.0,378519.0,327948.0,50571.0,50571.0,42534.0,91818.0,10459.0,-5817.0,30060.0,462411.0,44976.0,-18439.0,9639.0,-501.087,1751.0
1073,NFLX,12/31/2019,0.0041,33975712.0,26393555.0,7582157.0,7582157.0,-16922410.0,22341417.0,5043786.0,4505662.0,-2887322.0,20156447.0,451765.0,-387064.0,1866916.0,0.0,2062231.0
1074,NSIT,12/31/2019,0.0044,4178179.0,3017861.0,1160318.0,1160318.0,466585.0,2019682.0,116297.0,577587.0,127876.0,7731190.0,35959.0,-733373.0,172033.0,-4141.0,211716.0
1075,NVEE,12/31/2019,0.0019,893136.0,537173.0,355963.0,355963.0,-209214.0,714149.0,31825.0,302186.0,39900.0,508938.0,12513.0,-351000.0,23756.0,0.0,28932.0
1076,NXST,12/31/2019,0.0048,13989737.0,11936244.0,2053493.0,2031497.0,-7146463.0,10524085.0,248678.0,4388251.0,417467.0,3039324.0,45986.0,-4702155.0,171591.0,34161.0,373321.0
1077,OLLI,1/31/2020,0.0021,1596247.0,537362.0,1058885.0,1058885.0,383476.0,1058885.0,89950.0,-33211.0,105344.0,1408199.0,65874.0,-34124.0,141130.0,0.0,172733.0
1078,ONEW,9/30/2019,0.0018,504755.0,466786.0,37969.0,31770.0,-142593.0,333060.0,11108.0,12458.0,-5698.0,767624.0,5396.0,-10998.0,34425.0,455.49,37263.0
1079,ORBC,12/31/2019,0.0,580980.0,343464.0,237516.0,235804.0,-3605.0,483762.0,54258.0,-8368.0,30084.0,272013.0,79259.0,-21067.0,-17848.0,-212.76,-13749.0
1080,ORLY,12/31/2019,0.0179,10717160.0,10319820.0,397340.0,397340.0,-539474.0,4287867.0,40406.0,-902811.0,1708479.0,10149985.0,77788.0,-796746.0,1391042.0,0.0,1790329.0
1081,OSTK,12/31/2019,-0.0035,417727.0,239872.0,177855.0,115084.0,76208.0,115084.0,114898.0,80548.0,-81612.0,1459418.0,34865.0,-26852.0,-117451.0,-1624.0,-134535.0
1082,PAE,12/31/2019,0.0,408957.0,18517.0,390440.0,390440.0,390440.0,390440.0,244.96,0.0,5369.0,0.0,50000.0,-5980.0,1458.0,0.0,3010.0
1083,PAYX,5/31/2020,0.0029,8550700.0,5769300.0,2781400.0,2781400.0,659700.0,3583300.0,1659800.0,-1488200.0,1440900.0,4040500.0,361800.0,771900.0,1098100.0,0.0,1437100.0
1084,PBFS,6/30/2020,0.0017,1526412.0,1302446.0,223966.0,223966.0,214515.0,,156903.0,34243.0,2025.0,64470.0,11170.0,-109474.0,-6490.0,-9.408,-9805.0
1085,PBPB,12/31/2019,-0.001,332879.0,263710.0,69169.0,68848.0,63222.0,68848.0,18806.0,-4772.0,18168.0,409707.0,23850.0,-14365.0,-21852.0,-791.64,-9395.0
1086,PCB,12/31/2019,0.0015,1746328.0,1519494.0,226834.0,226834.0,226834.0,246834.0,146228.0,15738.0,30120.0,80903.0,16172.0,-61903.0,24108.0,0.0,34351.0
1087,PCSB,6/30/2020,0.0,1791929.0,1518216.0,273713.0,273713.0,267378.0,379802.0,136302.0,122395.0,18081.0,49748.0,16527.0,-64203.0,9291.0,19.4358,12050.0
1088,PDLB,12/31/2019,0.0,1053756.0,895354.0,158402.0,158402.0,158402.0,262806.0,27677.0,-8478.0,6076.0,40124.0,17432.0,-39699.0,3286.0,-1519.0,-6049.0
1089,PENN,12/31/2019,0.0,14194500.0,12342600.0,1851900.0,1852700.0,-1444500.0,4237800.0,455200.0,-122400.0,703900.0,5301400.0,117800.0,-607500.0,170263.0,-46737.0,86100.0
1090,PFBI,12/31/2019,0.0016,1781010.0,1540769.0,240241.0,240241.0,187225.0,252052.0,94458.0,-35292.0,29231.0,76235.0,14754.0,19744.0,25397.0,-348.75,31221.0
1091,PFG,12/31/2019,0.005,276087800.0,261402000.0,14685800.0,14618000.0,11137500.0,18445500.0,2515900.0,1733700.0,5493200.0,16222100.0,276600.0,-7688500.0,1394200.0,0.0,1693300.0
1092,PFHD,12/31/2019,0.0,1053141.0,973839.0,79302.0,79302.0,79302.0,144301.0,198950.0,311308.0,6370.0,30851.0,5889.0,-205611.0,2336.0,0.0,2992.0
1093,PFMT,12/31/2019,0.0,138872.0,85247.0,53625.0,53625.0,-21672.0,115507.0,4995.0,17999.0,-15423.0,150432.0,53468.0,-4856.0,-19764.0,-144.0,-27197.0
1094,PHCF,6/30/2019,0.0,14377.0,2569.0,11808.0,12449.0,12439.0,13972.0,2005.0,8033.0,-7134.0,3181.0,10793.0,-3534.0,-2453.0,-1.407,-2711.0
1095,PINC,6/30/2020,0.0,2948515.0,2809252.0,139263.0,139263.0,-1220124.0,223463.0,99304.0,-168953.0,349524.0,1299592.0,60269.0,-222322.0,125750.0,1130.0,383687.0
1096,PLAY,1/31/2020,0.0029,2370139.0,2200489.0,169650.0,169650.0,-181986.0,817339.0,24655.0,-58585.0,288946.0,1354691.0,34099.0,-227291.0,100263.0,0.0,127142.0
1097,PLCE,1/31/2020,0.0047,1181397.0,946210.0,235187.0,235187.0,159723.0,405995.0,68487.0,-44374.0,177902.0,1870667.0,15653.0,-134350.0,78306.0,-1033.0,88417.0
1098,PLMR,12/31/2019,0.0,395462.0,176906.0,218556.0,218556.0,217812.0,218556.0,33349.0,62291.0,41700.0,113296.0,21835.0,-80566.0,10621.0,0.0,18077.0
1099,PMBC,12/31/2019,0.0,1416154.0,1267106.0,149048.0,149048.0,149048.0,196575.0,220138.0,54135.0,17021.0,54505.0,23632.0,-38736.0,5711.0,-11.088,7815.0
1100,PRAA,12/31/2019,0.0019,4423891.0,3196878.0,1227013.0,1169388.0,684097.0,4084059.0,123807.0,339523.0,133388.0,993056.0,45577.0,-441190.0,238496.0,-30761.0,117359.0
1101,PRGX,12/31/2019,0.0,125466.0,72416.0,53050.0,53050.0,26474.0,89670.0,15028.0,5463.0,10500.0,169758.0,22651.0,-15027.0,-6940.0,-2733.0,-13398.0
1102,PRSC,12/31/2019,0.0,597381.0,202669.0,394712.0,317592.0,162464.0,317945.0,61673.0,-776.0,60940.0,1509944.0,12959.0,-10858.0,-4953.0,0.0,-5526.0
1103,PRTS,12/31/2019,0.0,87946.0,75566.0,12380.0,12377.0,12377.0,14166.0,2273.0,-465.0,6877.0,280657.0,35720.0,-6160.0,-31548.0,0.0,-10111.0
1104,PTAC,12/31/2019,,174369.0,169369.0,5000.0,5000.0,5000.0,5000.0,,,,,,,,,
1105,PUYI,6/30/2020,0.0,432711.0,62230.0,370481.0,367956.0,367593.0,367956.0,288894.0,0.0,-88749.0,129483.0,56665.0,-53081.0,-34302.0,99.836,-35945.0
1106,PVBC,12/31/2019,0.0,1121788.0,890855.0,230933.0,230933.0,230933.0,255931.0,59658.0,130170.0,17508.0,47501.0,18067.0,-116633.0,10808.0,0.0,14619.0
1107,PZZA,12/31/2019,0.0,730721.0,1047377.0,-316656.0,-332321.0,-412661.0,34969.0,27911.0,-34574.0,61749.0,1619248.0,31632.0,-32575.0,600.61,1578.0,5046.0
1108,QK,9/30/2019,-0.0153,1799746.0,4036097.0,-2236351.0,-2281805.0,-2283053.0,-1179740.0,250814.0,569569.0,-88189.0,1233770.0,33247.0,-351450.0,-451572.0,0.0,-498274.0
1109,RBB,12/31/2019,0.0019,2788535.0,2380845.0,407690.0,407618.0,342955.0,521340.0,181763.0,-223037.0,476468.0,115035.0,20393.0,-219353.0,39613.0,-166.732,55321.0
1110,RBCAA,12/31/2019,0.0044,5620319.0,4856075.0,764244.0,764244.0,747944.0,1555484.0,385303.0,363850.0,97245.0,298435.0,21135.0,-427266.0,85127.0,1541.0,113193.0
1111,RBKB,12/31/2019,0.0,973946.0,864064.0,109882.0,109882.0,108231.0,181341.0,11978.0,81361.0,8985.0,37877.0,10708.0,-128958.0,5941.0,5.712,7492.0
1112,RDFN,12/31/2019,0.0,596213.0,264767.0,331446.0,331446.0,319942.0,476908.0,247448.0,31883.0,-107610.0,779796.0,91584.0,-115912.0,-80805.0,0.0,-80805.0
1113,REAL,12/31/2019,-0.0021,466930.0,128002.0,338928.0,338928.0,338928.0,338928.0,154446.0,378665.0,-54490.0,318037.0,47479.0,-215356.0,-96746.0,0.0,-96547.0
1114,REDU,12/31/2019,0.0025,2801955.0,2177654.0,624301.0,608896.0,-266866.0,1113074.0,1022825.0,-140732.0,-39854.0,1529447.0,58091.0,-114716.0,149111.0,-494.6166,215257.0
1115,REG,12/31/2019,0.0014,11132253.0,4842292.0,6289961.0,6213348.0,5663092.0,10132892.0,115562.0,-268206.0,621271.0,1133138.0,167434.0,-282693.0,283340.0,0.0,273190.0
1116,RICK,9/30/2019,0.002,353637.0,185336.0,168301.0,168457.0,38876.0,311985.0,14097.0,-13656.0,37174.0,181059.0,9657.0,-27147.0,21757.0,-649.632,24189.0
1117,RMBI,12/31/2019,-0.001,986042.0,798255.0,187787.0,187787.0,186754.0,341787.0,40597.0,122297.0,10097.0,34126.0,13527.0,-106769.0,-9542.0,-1707.0,-19377.0
1118,RNDB,12/31/2019,0.0,631004.0,552542.0,78462.0,78462.0,69906.0,122865.0,8252.0,9694.0,-16475.0,39496.0,5384.0,7915.0,3428.0,0.0,3546.0
1119,RNET,12/31/2019,0.0,250980.0,204103.0,46877.0,46723.0,-30214.0,153907.0,14505.0,28098.0,-20284.0,242931.0,19832.0,-16543.0,-20427.0,470.07,-8041.0
1120,ROCH,12/31/2019,,280.908,257.502,23.406,23.406,23.406,223.406,,,,,,,,,
1121,ROKU,12/31/2019,0.0,1470234.0,771808.0,698426.0,698426.0,547642.0,798034.0,517333.0,458328.0,13707.0,1128921.0,115218.0,-110295.0,-59937.0,0.0,-60919.0
1122,ROST,1/31/2020,0.0046,9348367.0,5989118.0,3359249.0,3359249.0,3359249.0,3672140.0,1411410.0,-1683249.0,2171546.0,16039073.0,361182.0,-554966.0,1660928.0,0.0,2164288.0
1123,RRBI,12/31/2019,0.0035,1988225.0,1736327.0,251898.0,251898.0,250352.0,205044.0,133292.0,89762.0,26443.0,78461.0,7116.0,-134819.0,24824.0,0.0,30464.0
1124,RRGB,12/31/2019,0.0,1237580.0,877060.0,360520.0,360520.0,234148.0,567395.0,30045.0,9678.0,57915.0,1315014.0,12959.0,-57030.0,4768.0,-4686.0,-22237.0
1125,RRR,12/31/2019,0.0,4114187.0,3331590.0,782597.0,500717.0,196535.0,3534008.0,132915.0,103162.0,316632.0,1856534.0,69565.0,-405137.0,93301.0,-24877.0,-8471.0
1126,RUHN,3/31/2020,-0.0011,1434051.0,256289.0,1177762.0,1184320.0,1100751.0,1195018.0,724151.0,885475.0,50566.0,1295850.0,83105.0,-320249.0,-95034.0,847.75,-89069.0
1127,RUTH,12/31/2019,0.0014,496876.0,402731.0,94145.0,94145.0,-5769.0,158145.0,5567.0,-22124.0,72910.0,468026.0,29377.0,-50281.0,42206.0,0.0,50379.0
1128,SAFT,12/31/2019,0.0065,2022669.0,1214263.0,808406.0,808406.0,808406.0,808406.0,44407.0,-52667.0,112456.0,875816.0,15338.0,-52964.0,99601.0,0.0,123681.0
1129,SALM,12/31/2019,-0.0011,558430.0,368767.0,189663.0,189663.0,-179553.0,418557.0,6.0,-28054.0,17010.0,253898.0,26503.0,10933.0,-8883.0,-7011.0,-23862.0
1130,SAMA,12/31/2019,0.0,133061.0,212.971,132848.0,132848.0,132848.0,132848.0,597.374,0.0,-1040.0,0.0,3662.0,715.531,1808.0,1.235,2294.0
1131,SAMG,12/31/2019,0.0,214249.0,116442.0,97807.0,65036.0,-27925.0,81236.0,52832.0,4154.0,18775.0,102152.0,8800.0,-39380.0,8646.0,0.0,20590.0
1132,SAQN,12/31/2019,,150941.0,145941.0,5000.0,5000.0,5000.0,5000.0,,,,,,,,,
1133,SBAC,12/31/2019,0.0013,9759941.0,13426948.0,-3667007.0,-3667007.0,-7293780.0,6667418.0,141120.0,-62314.0,970045.0,2014645.0,114693.0,-947158.0,185440.0,-10339.0,186889.0
1134,SBGI,12/31/2019,0.0,17370000.0,15676000.0,1694000.0,1502000.0,-11349000.0,13940000.0,1333000.0,8887000.0,916000.0,4240000.0,93185.0,-9530000.0,-12860.0,22140.0,9000.0
1135,SBNY,12/31/2019,0.0109,50616434.0,45846611.0,4769823.0,4769823.0,4769823.0,9368086.0,789832.0,2328509.0,778424.0,1339541.0,54011.0,-2634356.0,588926.0,0.0,787636.0
1136,SBT,12/31/2019,0.0012,3239764.0,2879447.0,360317.0,360317.0,350552.0,654496.0,52526.0,160456.0,60575.0,132431.0,52966.0,-208652.0,56951.0,0.0,77714.0
1137,SBUX,9/30/2019,0.0029,19219600.0,25450600.0,-6231000.0,-6232200.0,-10504800.0,4934800.0,2686600.0,-10056900.0,5047000.0,26508600.0,1233200.0,-1010800.0,3207165.0,94965.0,4466200.0
1138,SCHL,5/31/2020,-0.0013,2033600.0,853000.0,1180600.0,1179200.0,1041700.0,1397700.0,393800.0,154100.0,2100.0,1487100.0,34600.0,-95700.0,-1606.0,-15606.0,-89700.0
1139,SCVL,1/31/2020,0.0029,628374.0,331011.0,297363.0,297363.0,297363.0,297363.0,61899.0,-54317.0,66946.0,1036551.0,14686.0,-17751.0,42914.0,0.0,54748.0
1140,SECO,12/31/2019,0.0029,4997196.0,3344749.0,1652447.0,1624464.0,1590514.0,2999213.0,954136.0,54354.0,-244322.0,6845580.0,52442.0,16565.0,140624.0,2806.0,193097.0
1141,SEIC,12/31/2019,0.0032,2151370.0,412592.0,1738778.0,1738778.0,1350234.0,1738778.0,844547.0,-386620.0,545122.0,1649885.0,154901.0,-78180.0,498906.0,653.844,631441.0
1142,SFBS,12/31/2019,0.0028,8947653.0,8104971.0,842682.0,842180.0,828001.0,906883.0,630600.0,772779.0,164275.0,309190.0,54103.0,-988349.0,150964.0,-433.8015,186861.0
1143,SFIX,7/31/2020,0.0,769429.0,368392.0,401037.0,401037.0,401037.0,401037.0,143455.0,-1435.0,42877.0,1711733.0,102383.0,-70461.0,-67117.0,0.0,-47722.0
1144,SFM,12/31/2019,0.0013,2722983.0,2141031.0,581952.0,581952.0,28479.0,1119952.0,86785.0,-87441.0,355210.0,5634835.0,119742.0,-183232.0,155168.0,-1721.0,196168.0
1145,SGBX,12/31/2019,-0.0229,6635.0,2274.0,4360.0,4360.0,837.824,4360.0,1626.0,3075.0,-2816.0,2985.0,302.844,-2.07,-3930.0,0.0,-6921.0
1146,SLGG,12/31/2019,-0.0039,14447.0,1004.0,13443.0,13443.0,8894.0,13443.0,8442.0,22478.0,-13646.0,1084.0,7894.0,-3164.0,-30679.0,0.0,-30679.0
1147,SMMC,12/31/2019,,253617.0,8337.0,245280.0,245280.0,245280.0,245280.0,,,,,,,,,
1148,SMMCU,12/31/2019,,253617.0,8337.0,245280.0,245280.0,245280.0,245280.0,,,,,,,,,
1149,SPFI,12/31/2019,0.0016,3237167.0,2930985.0,306182.0,306182.0,278793.0,494047.0,158099.0,95119.0,30484.0,157862.0,18036.0,-213493.0,29220.0,0.0,36701.0
1150,SPWH,1/31/2020,0.0,616641.0,506373.0,110268.0,110268.0,108552.0,271890.0,1685.0,-28664.0,77866.0,886401.0,43588.0,-49064.0,20215.0,0.0,25469.0
1151,SRAC,12/31/2019,,174208.0,7095.0,167113.0,167113.0,167113.0,167113.0,,,,,,,,,
1152,SSPK,12/31/2019,,253077.0,8847.0,244230.0,244230.0,244230.0,244230.0,894.589,251367.0,-472.049,,,,,,
1153,STEP,3/31/2020,0.0014,680829.0,464600.0,216229.0,216229.0,200607.0,380111.0,89939.0,-52170.0,65930.0,446611.0,94816.0,35809.0,125170.0,180.076,148740.0
1154,STFC,12/31/2019,0.002,2985400.0,2025500.0,959900.0,959900.0,959900.0,1081900.0,78000.0,-12000.0,-43900.0,1407600.0,44000.0,74100.0,87400.0,0.0,107000.0
1155,STRA,12/31/2019,0.0037,1789408.0,326698.0,1462710.0,1462710.0,457624.0,1462710.0,420497.0,-55820.0,202146.0,997137.0,22097.0,-38066.0,95519.0,-7542.0,123724.0
1156,STXB,12/31/2019,0.0014,2384622.0,2038917.0,345705.0,345705.0,265730.0,450845.0,325957.0,100209.0,28234.0,92457.0,15111.0,108499.0,21136.0,0.0,26557.0
1157,TACO,12/31/2019,-0.0032,862457.0,560350.0,302107.0,302107.0,-121759.0,446688.0,1421.0,-25504.0,49045.0,512951.0,37018.0,-29273.0,-17678.0,-37211.0,-113914.0
1158,TAST,12/31/2019,0.0,1751460.0,1441998.0,309462.0,309462.0,-194788.0,770893.0,2974.0,168297.0,48708.0,1462765.0,43422.0,-218045.0,-23939.0,-3027.0,-44042.0
1159,TBK,12/31/2019,0.0023,5060297.0,4423707.0,636590.0,636590.0,446304.0,1193483.0,197880.0,410863.0,72450.0,287472.0,26060.0,-520372.0,58270.0,77.22,75446.0
1160,TBNK,12/31/2019,0.0023,2086313.0,1842423.0,243890.0,243890.0,243890.0,399890.0,44806.0,-18547.0,22327.0,66373.0,9326.0,-6037.0,21995.0,0.0,28306.0
1161,TCBI,12/31/2019,0.0062,32548069.0,29715811.0,2832258.0,2682258.0,2599255.0,5477793.0,4425583.0,3861863.0,-240268.0,1049587.0,50419.0,-2276077.0,322866.0,0.0,407161.0
1162,TDAC,12/31/2019,0.0,74536.0,6050.0,68486.0,68486.0,68486.0,68666.0,55.461,-137375.0,-1525.0,0.0,7102.0,137701.0,2533.0,0.0,3224.0
1163,TEDU,12/31/2019,-0.0194,2512020.0,2915084.0,-403064.0,-400047.0,-470498.0,-310885.0,537701.0,74397.0,-31730.0,2051354.0,53379.0,-51217.0,-1037639.0,61.332,-1080437.0
1164,TH,12/31/2019,0.0,600792.0,477390.0,123402.0,123402.0,-35502.0,526660.0,6839.0,46652.0,60495.0,321096.0,94502.0,-112705.0,6931.0,-257.04,13843.0
1165,THBR,12/31/2019,,348390.0,12117.0,336273.0,336273.0,336273.0,336273.0,,,,,,,,,
1166,THCA,12/31/2019,,174371.0,156.521,174214.0,174214.0,174214.0,174214.0,,,,,,,,,
1167,THCB,12/31/2019,0.0,280500.0,296.124,280203.0,280203.0,280203.0,280203.0,140.303,276819.0,-1634.0,0.0,7928.0,-275062.0,3265.0,27.0688,4262.0
1168,TIG,12/31/2019,0.0,919034.0,777419.0,141615.0,141615.0,138793.0,170655.0,76068.0,-8125.0,52173.0,102515.0,51143.0,-23943.0,31285.0,0.0,34801.0
1169,TIGR,12/31/2019,0.0,809060.0,597118.0,211942.0,211942.0,201446.0,211942.0,377324.0,114907.0,243309.0,58663.0,116786.0,-22040.0,-6589.0,0.0,-9305.0
1170,TITN,1/31/2020,0.0,975343.0,630239.0,345104.0,345104.0,334410.0,768444.0,43721.0,22869.0,955.0,1305171.0,21953.0,-36469.0,17536.0,-180.672,14652.0
1171,TOTA,12/31/2019,0.0,48777.0,3257.0,45520.0,45520.0,45520.0,46440.0,429.447,282.638,-596.974,0.0,2106.0,0.0,268.703,0.0,268.703
1172,TOUR,12/31/2019,-0.0057,6596620.0,3884981.0,2711639.0,2710629.0,2213581.0,2924163.0,622515.0,485110.0,-120461.0,2280987.0,123158.0,-578134.0,-698351.0,-282.75,-730656.0
1173,TRMT,12/31/2019,0.0,251929.0,165708.0,86221.0,86221.0,86221.0,91153.0,8875.0,82273.0,3727.0,8428.0,6234.0,-104460.0,4841.0,0.0,4841.0
1174,TROW,12/31/2019,0.0087,9330400.0,2228300.0,7102100.0,7102100.0,6436400.0,7102100.0,1858300.0,-832700.0,1522700.0,5617900.0,238600.0,-324500.0,1721726.0,123726.0,2927300.0
1175,TSC,12/31/2019,0.0019,7765810.0,7144529.0,621281.0,505202.0,439348.0,860202.0,403855.0,1602428.0,68193.0,179839.0,28833.0,-1456751.0,60193.0,0.0,68658.0
1176,TSCO,12/31/2019,0.0047,5289268.0,3722145.0,1567123.0,1567123.0,1442631.0,1963603.0,84241.0,-598813.0,811716.0,8351931.0,120743.0,-214961.0,562354.0,0.0,723377.0
1177,TTEK,9/30/2019,0.0028,2147408.0,1157944.0,989464.0,989286.0,48046.0,1265807.0,120901.0,-135063.0,208513.0,3107348.0,55936.0,-99706.0,176074.0,-1785.0,175136.0
1178,TW,12/31/2019,0.0,5095334.0,502589.0,4592745.0,3378588.0,-770736.0,,461711.0,-218142.0,311003.0,777939.0,156540.0,-44462.0,126121.0,0.0,225326.0
1179,TXRH,12/31/2019,0.0025,1983565.0,1052396.0,931169.0,915994.0,790012.0,915994.0,107879.0,-261724.0,374298.0,2756163.0,70916.0,-214820.0,173689.0,135.749,213915.0
1180,UCL,12/31/2019,0.0,90097.0,70630.0,19467.0,19467.0,18865.0,26126.0,40274.0,1528.0,5761.0,158381.0,261178.0,-3267.0,6744.0,-16.8271,5264.0
1181,ULTA,1/31/2020,0.0122,4863872.0,2961778.0,1902094.0,1902094.0,1887833.0,1902094.0,392325.0,-646739.0,1101293.0,7398068.0,58105.0,-471480.0,705945.0,0.0,906150.0
1182,URBN,1/31/2020,0.0017,3315633.0,1860278.0,1455355.0,1455355.0,1455355.0,1455355.0,221839.0,-222047.0,273893.0,3983789.0,100589.0,-186145.0,177848.0,-4159.0,239720.0
1183,VALU,4/30/2020,0.0016,109728.0,56189.0,53539.0,53539.0,53470.0,55870.0,5423.0,-6627.0,13745.0,40299.0,9647.0,-8657.0,15631.0,11.9196,21484.0
1184,VBTX,12/31/2019,0.0017,7954937.0,6764140.0,1190797.0,1190797.0,747694.0,2014238.0,251550.0,109480.0,103960.0,315177.0,53978.0,-46339.0,121245.0,-8454.0,115860.0
1185,VCTR,12/31/2019,0.0013,1753309.0,1215438.0,537871.0,537871.0,-1042350.0,1462410.0,37121.0,608016.0,227384.0,612373.0,73466.0,-849812.0,139019.0,-14213.0,120688.0
1186,VERY,12/31/2019,-0.0013,721782.0,509365.0,212417.0,212417.0,210782.0,233017.0,37842.0,45263.0,-2790.0,135300.0,14875.0,-25615.0,-19324.0,0.0,-20196.0
1187,VIRT,12/31/2019,0.0,9609370.0,8380434.0,1228936.0,931374.0,-747190.0,2922726.0,773280.0,769580.0,168771.0,1530082.0,113918.0,-899643.0,813.088,-7044.0,-115982.0
1188,VRRM,12/31/2019,0.0,1407426.0,1068079.0,339347.0,339347.0,-679246.0,1205812.0,132430.0,-14520.0,133802.0,448737.0,161522.0,-54973.0,37536.0,-1705.0,46924.0
1189,VSTA,12/31/2019,0.0,6167794.0,3067711.0,3100083.0,3100083.0,-1885302.0,1670139.0,43287.0,-15907.0,7232.0,989683.0,83012.0,-50269.0,-57820.0,-1409.0,-90315.0
1190,WAFU,3/31/2020,0.0,12565.0,3266.0,9299.0,9065.0,9065.0,9065.0,6834.0,4851.0,937.518,5637.0,5200.0,-2619.0,-1689.0,0.0,-1429.0
1191,WHLR,12/31/2019,-0.0023,484365.0,458358.0,26007.0,-17613.0,-39995.0,323300.0,21591.0,-12529.0,15253.0,63162.0,9672.0,868.0,-4221.0,-1412.0,-8129.0
1192,WIFI,12/31/2019,0.0,600467.0,506986.0,93481.0,92243.0,18724.0,257351.0,40401.0,-44428.0,108710.0,263790.0,43977.0,-173280.0,-10296.0,0.0,-10305.0
1193,WING,12/31/2019,0.0,166113.0,375541.0,-209428.0,-209428.0,-305226.0,101441.0,21175.0,-14617.0,38583.0,199676.0,29670.0,-23731.0,20476.0,0.0,25765.0
1194,WINS,6/30/2018,0.0,309225.0,34947.0,274278.0,274278.0,274278.0,292749.0,18497.0,-20578.0,6501.0,23186.0,19838.0,15184.0,10500.0,0.0,9461.0
1195,WLDN,12/31/2019,0.0,439913.0,272635.0,167278.0,167278.0,-37206.0,297629.0,5452.0,56920.0,11621.0,443099.0,11766.0,-78348.0,4841.0,0.0,4656.0
1196,WMG,9/30/2019,0.0,6017000.0,6286000.0,-269000.0,-289000.0,-3924000.0,2685000.0,619000.0,88000.0,400000.0,4475000.0,501992.0,-376000.0,262764.0,-235.9551,267000.0
